id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
ENYB1915179,20,dry,full,light,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
ALNE4947214,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",,,,,Northern Sun,,XLM,ABC
SWNO1936752,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
OGRI5223369,40,dry,full,light,feeder,deep_sea,waterside_transshipment,strip,,,,,Northern Sun,,XLM,ABC
VUYZ5812237,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,Northern Sun,,XLM,ABC
WMTL1541426,40,hazardous,full,medium,truck,deep_sea,export,customs,,,,,Northern Sun,,XLM,ABC
EOHH1617815,20,dry,full,light,rail,deep_sea,export,strip,,,,,Northern Sun,,XLM,ABC
SRKY6422537,40,dry,full,medium,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
BARE1185294,40,"dry, reefer",full,medium,feeder,deep_sea,waterside_transshipment,strip,,,,,Northern Sun,,XLM,ABC
UXAH6396325,40,dry,full,medium,feeder,deep_sea,waterside_transshipment,stuff,,,,,Northern Sun,,XLM,ABC
YRVZ7164362,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,seal,,,,,Northern Sun,,XLM,ABC
JKNI1557723,20,dry,full,light,rail,deep_sea,export,customs,,,,,Northern Sun,,XLM,ABC
ZLIF8879548,40,dry,full,heavy,rail,deep_sea,export,customs,,,,,Northern Sun,,XLM,ABC
APSS3757939,20,dry,empty,heavy,feeder,deep_sea,waterside_transshipment,stuff,,,,,Northern Sun,,XLM,ABC
CFUD2766713,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,strip,,,,,Northern Sun,,XLM,ABC
AFBL1892731,40,dry,full,light,rail,deep_sea,export,stuff,,,,,Northern Sun,,XLM,ABC
UHCB2196881,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,"customs, stuff",,,,,Northern Sun,,XLM,ABC
DQLQ1291225,40,dry,empty,heavy,feeder,deep_sea,waterside_transshipment,customs,,,,,Northern Sun,,XLM,ABC
YMEX5138968,20,"dry, reefer",full,light,truck,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
QKFS7538731,40,"dry, reefer",full,medium,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
JXST9843186,40,"dry, reefer",full,light,feeder,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
SKZU6295319,20,dry,full,medium,rail,deep_sea,export,seal,,,,,Northern Sun,,XLM,ABC
IUPZ2838156,40,dry,full,light,rail,deep_sea,export,strip,,,,,Northern Sun,,XLM,ABC
ATRL4556311,40,"dry, hazardous",full,light,truck,deep_sea,export,seal,,,,,Northern Sun,,XLM,ABC
XCRI5274791,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
GICG8236632,40,hazardous,full,medium,rail,deep_sea,export,"seal, strip",,,,,Northern Sun,,XLM,ABC
IUCU6499986,40,dry,full,light,rail,deep_sea,export,"washing, strip",,,,,Northern Sun,,XLM,ABC
DGGY7927259,40,dry,full,light,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
FTLL1628182,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, seal, customs, strip",,,,,Northern Sun,,XLM,ABC
BINT6459777,20,dry,full,medium,rail,deep_sea,export,washing,,,,,Northern Sun,,XLM,ABC
HEMA9344176,20,"dry, hazardous",full,heavy,truck,deep_sea,export,stuff,,,,,Northern Sun,,XLM,ABC
SWNK9644813,40,"dry, tank",empty,medium,rail,deep_sea,export,washing,,,,,Northern Sun,,XLM,ABC
NPCB2556132,40,"dry, hazardous",full,medium,rail,deep_sea,export,"seal, strip",,,,,Northern Sun,,XLM,ABC
TLVI8631576,40,"dry, hazardous",full,heavy,rail,deep_sea,export,washing,,,,,Northern Sun,,XLM,ABC
GVEY8613454,40,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
JGNR4774956,20,dry,full,light,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
MMIA4857951,20,dry,full,medium,truck,deep_sea,export,strip,,,,,Northern Sun,,XLM,ABC
GDAI1322223,20,dry,empty,medium,rail,deep_sea,export,customs,,,,,Northern Sun,,XLM,ABC
TARA1244111,20,hazardous,full,medium,feeder,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
CPTS5212386,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
ZRLF6667917,40,"dry, hazardous",full,light,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
AXFH6712452,20,dry,full,medium,rail,deep_sea,export,"strip, stuff",,,,,Northern Sun,,XLM,ABC
KHHK4789589,40,"dry, reefer",full,light,feeder,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
QSEU9717285,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,Northern Sun,,XLM,ABC
SARX8824411,40,dry,full,light,rail,deep_sea,export,,,,,,Northern Sun,,XLM,ABC
BFPT3266587,40,"dry, reefer, hazardous",full,medium,feeder,deep_sea,waterside_transshipment,washing,,,,,Northern Sun,,XLM,ABC
NVUB6853249,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, seal",Northern Sun,,XLM,ABC,,,,
WZGU4653736,40,reefer,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
EERG6174894,20,"dry, hazardous",full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Northern Sun,,XLM,ABC,,,,
GQUI5625848,40,dry,full,light,deep_sea,truck,import,"customs, strip",Northern Sun,,XLM,ABC,,,,
ZIXG6287496,20,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,Northern Sun,,XLM,ABC,,,,
DOSZ8616149,40,dry,full,heavy,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
IVXI2113272,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
LWOB2274844,40,dry,empty,medium,deep_sea,rail,import,"seal, strip, stuff",Northern Sun,,XLM,ABC,,,,
UJLZ4115735,40,dry,full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
HPQJ6472755,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, seal, customs, strip",Northern Sun,,XLM,ABC,,,,
LOVS4965962,20,dry,full,medium,deep_sea,rail,import,"washing, customs",Northern Sun,,XLM,ABC,,,,
CTQT5647357,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,"seal, stuff",Northern Sun,,XLM,ABC,,,,
FEXJ7142882,40,"dry, hazardous",empty,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip",Northern Sun,,XLM,ABC,,,,
JOBX2183474,40,dry,full,heavy,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
OQYD3953414,40,"dry, reefer",full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
QOVS8868937,40,dry,full,medium,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
LCSI7564359,40,dry,full,medium,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
ODRF4969633,40,dry,full,light,deep_sea,rail,import,"seal, customs",Northern Sun,,XLM,ABC,,,,
DGEX1853293,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
QTMM4567447,40,dry,full,light,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
ZKNE5128617,40,dry,full,medium,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
JBXT2174511,40,"dry, reefer",empty,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
ONHO7728998,20,dry,full,heavy,deep_sea,truck,import,"washing, seal, customs",Northern Sun,,XLM,ABC,,,,
SUCN3226579,20,dry,empty,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
DLMP7465953,20,"dry, reefer",full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
CITW7442986,40,"dry, hazardous",full,heavy,deep_sea,rail,import,"washing, seal, customs, strip",Northern Sun,,XLM,ABC,,,,
NTGP2163248,40,"dry, hazardous",full,light,deep_sea,truck,import,customs,Northern Sun,,XLM,ABC,,,,
CGHA2478422,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,stuff,Northern Sun,,XLM,ABC,,,,
HYZB8119988,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
IUNQ9727945,40,dry,full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
PGNK9342586,20,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Northern Sun,,XLM,ABC,,,,
CIBJ2949597,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,washing,Northern Sun,,XLM,ABC,,,,
OEVI4564391,40,dry,full,light,deep_sea,rail,import,"seal, strip",Northern Sun,,XLM,ABC,,,,
QEUL1528791,40,dry,empty,medium,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
KBKG2228668,40,"dry, reefer",empty,light,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
JAJQ2181794,20,dry,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
TBLA7789451,40,"dry, hazardous",full,light,deep_sea,rail,import,"washing, seal, customs",Northern Sun,,XLM,ABC,,,,
GYEO9667143,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
NIJQ7761133,40,dry,full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
QWYR6393717,40,tank,full,heavy,deep_sea,rail,import,"customs, strip",Northern Sun,,XLM,ABC,,,,
CTIL1615529,20,dry,full,light,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
JSLA2114693,40,dry,full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
IAUQ8355542,40,dry,full,light,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
AZHQ5238714,40,dry,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
TZZO8386155,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
GBFN8723979,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,strip,Northern Sun,,XLM,ABC,,,,
DLBH9557641,40,dry,full,light,deep_sea,truck,import,"seal, customs, stuff",Northern Sun,,XLM,ABC,,,,
TVNL4551274,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
MDDP1816677,40,"dry, reefer",full,heavy,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
DJON8459546,20,dry,full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
ITRJ4375848,40,dry,full,light,deep_sea,feeder,waterside_transshipment,"washing, stuff",Northern Sun,,XLM,ABC,,,,
DIXD3824775,40,dry,full,medium,deep_sea,rail,import,"customs, stuff",Northern Sun,,XLM,ABC,,,,
TWXC8892386,40,dry,full,heavy,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
YHDZ9836823,20,dry,full,light,deep_sea,truck,import,"seal, customs, strip, stuff",Northern Sun,,XLM,ABC,,,,
MJAR7136881,40,dry,empty,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
XLKE9399358,40,"reefer, hazardous",full,medium,deep_sea,feeder,waterside_transshipment,"customs, stuff",Northern Sun,,XLM,ABC,,,,
ARQL2832763,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip",Northern Sun,,XLM,ABC,,,,
BTUM9953899,20,dry,full,medium,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
ASFJ7146787,40,dry,full,light,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
ZDRU1495694,40,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
OQQN6782433,40,dry,full,medium,deep_sea,rail,import,"seal, customs, strip",Northern Sun,,XLM,ABC,,,,
USNW9517537,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip",Northern Sun,,XLM,ABC,,,,
LSDU9651771,40,dry,empty,light,deep_sea,truck,import,"seal, stuff",Northern Sun,,XLM,ABC,,,,
PUBU1854395,20,"dry, reefer",full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
OHKJ4423342,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,"washing, strip",Northern Sun,,XLM,ABC,,,,
HYQI1725565,40,"dry, reefer, hazardous",full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
NMIH7629951,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
EQWY1269379,40,dry,empty,light,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
MHIR8654331,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,Northern Sun,,XLM,ABC,,,,
AZEC6412778,40,dry,full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
WELW9663462,40,"dry, reefer",empty,light,deep_sea,rail,import,"washing, seal, stuff",Northern Sun,,XLM,ABC,,,,
ZMXK2922678,40,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
GOQB3558334,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"customs, strip",Northern Sun,,XLM,ABC,,,,
RWXJ8671477,40,dry,full,light,deep_sea,rail,import,"washing, customs, strip",Northern Sun,,XLM,ABC,,,,
UYZO9779943,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
PHDQ1354116,40,"dry, hazardous",full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, customs",Northern Sun,,XLM,ABC,,,,
LFSB5844764,40,dry,empty,light,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
DPMB1469198,40,dry,full,light,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
EDGM1548336,40,"dry, tank",empty,heavy,deep_sea,feeder,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
GAOH8997458,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,stuff,Northern Sun,,XLM,ABC,,,,
DAZZ3815315,40,dry,full,heavy,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
BRCB8821259,40,dry,full,light,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
IYAA6485554,20,dry,empty,medium,deep_sea,rail,import,"washing, customs",Northern Sun,,XLM,ABC,,,,
CBVQ2288885,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
NWBR3181197,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
FYVD5998235,40,reefer,full,heavy,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
PORX2675779,40,dry,empty,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
GABK3633989,40,"reefer, tank",empty,medium,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
XEBT4578613,40,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,"washing, seal, customs",Northern Sun,,XLM,ABC,,,,
LZWI6477199,40,dry,full,heavy,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
GGAN3449456,40,dry,full,light,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
VATK7567135,20,dry,full,medium,deep_sea,truck,import,stuff,Northern Sun,,XLM,ABC,,,,
BTCK9115895,40,dry,full,light,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
KYMX3337492,40,dry,full,medium,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
MRES6755621,20,dry,empty,medium,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
CQVB7689432,20,dry,empty,medium,deep_sea,truck,import,customs,Northern Sun,,XLM,ABC,,,,
DXYK8588395,40,dry,full,medium,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
QBDV7642846,40,dry,full,medium,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
VPTC2553296,20,dry,full,light,deep_sea,truck,import,"washing, stuff",Northern Sun,,XLM,ABC,,,,
OUQX3288739,20,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
LLEP9132154,40,dry,full,light,deep_sea,truck,import,"washing, seal, customs",Northern Sun,,XLM,ABC,,,,
THKW1179433,20,"dry, reefer",full,light,deep_sea,deep_sea,waterside_transshipment,"washing, strip",Northern Sun,,XLM,ABC,,,,
NNXT7627283,40,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
SZAK5322385,40,dry,full,light,deep_sea,feeder,waterside_transshipment,"washing, customs",Northern Sun,,XLM,ABC,,,,
HISQ5231375,40,"dry, tank",full,heavy,deep_sea,rail,import,"seal, customs",Northern Sun,,XLM,ABC,,,,
JZXE9722294,40,dry,full,medium,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
KRRU4223459,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,"strip, stuff",Northern Sun,,XLM,ABC,,,,
UGJL5957254,40,dry,empty,medium,deep_sea,truck,import,"washing, strip",Northern Sun,,XLM,ABC,,,,
SFTN1883624,20,dry,empty,medium,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
XDAI6861625,40,"dry, reefer, hazardous",full,medium,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
WVBR1822495,40,"dry, reefer",full,medium,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
DOPZ2715651,40,dry,full,light,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
KTSO6196951,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, stuff",Northern Sun,,XLM,ABC,,,,
DKGB2758213,20,dry,full,light,deep_sea,rail,import,"customs, stuff",Northern Sun,,XLM,ABC,,,,
ISDW3935571,40,dry,full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
ERLF2884239,40,"dry, reefer, hazardous",empty,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
RBSU8692891,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
RVRA8534424,20,dry,full,medium,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
DURX1687978,40,"dry, hazardous",full,light,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
RQYL2192949,40,dry,empty,medium,deep_sea,feeder,waterside_transshipment,stuff,Northern Sun,,XLM,ABC,,,,
IQBC9847819,20,"dry, reefer",full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
EZNI5864232,20,dry,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
ASWF1313983,40,"dry, tank",full,heavy,deep_sea,truck,import,washing,Northern Sun,,XLM,ABC,,,,
ATGC7452368,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
FYIH6912411,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
TUSB7635395,40,dry,full,light,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
DANT6748749,40,"dry, reefer",full,heavy,deep_sea,rail,import,"washing, seal, strip",Northern Sun,,XLM,ABC,,,,
KKEK5818957,40,reefer,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
NRZD7344228,40,dry,full,light,deep_sea,truck,import,"seal, strip, stuff",Northern Sun,,XLM,ABC,,,,
TXES1889421,40,dry,full,heavy,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
XTIW4367653,20,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Northern Sun,,XLM,ABC,,,,
PTVU2872599,20,tank,empty,light,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
WNES1176511,40,dry,empty,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
DHUA1845749,40,dry,empty,medium,deep_sea,rail,import,"seal, customs",Northern Sun,,XLM,ABC,,,,
YCXA4824355,40,dry,full,medium,deep_sea,rail,import,"washing, seal",Northern Sun,,XLM,ABC,,,,
XVTW4121462,40,dry,empty,light,deep_sea,truck,import,customs,Northern Sun,,XLM,ABC,,,,
KFLJ2179341,20,dry,empty,light,deep_sea,feeder,waterside_transshipment,seal,Northern Sun,,XLM,ABC,,,,
FKYT2154334,40,reefer,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
TMZM9541277,40,dry,empty,medium,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
XHYV7935172,40,"dry, tank",full,light,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
VHUA3986691,20,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
RFXH8595686,40,dry,full,light,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
ZGKG9736624,40,dry,empty,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
MERF5197218,40,dry,full,medium,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
XSLH9573745,20,hazardous,empty,medium,deep_sea,truck,import,"seal, stuff",Northern Sun,,XLM,ABC,,,,
XTUT1748381,40,dry,full,medium,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
QJLS4429143,20,dry,full,heavy,deep_sea,rail,import,seal,Northern Sun,,XLM,ABC,,,,
OFVL6841722,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
MVCE7323739,40,dry,full,medium,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
BHHT5596869,20,dry,full,light,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
FTYI2197387,40,"dry, reefer",full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, stuff",Northern Sun,,XLM,ABC,,,,
QQYU1693868,40,dry,full,medium,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
GKTN9365158,40,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
HLYS7338969,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"washing, seal",Northern Sun,,XLM,ABC,,,,
QAJK2375138,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
MSFF9465479,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
WYVV9849494,40,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
SKYJ5394967,40,dry,full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
GRHN7846995,40,dry,full,medium,deep_sea,truck,import,customs,Northern Sun,,XLM,ABC,,,,
DTFT6685848,20,hazardous,full,medium,deep_sea,deep_sea,waterside_transshipment,seal,Northern Sun,,XLM,ABC,,,,
VCNQ9338929,40,dry,full,light,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
YLJL8181696,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, customs",Northern Sun,,XLM,ABC,,,,
CFNZ7189982,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
UHTB9636316,40,dry,empty,medium,deep_sea,rail,import,"washing, stuff",Northern Sun,,XLM,ABC,,,,
RFUX2648148,20,"dry, hazardous",full,light,deep_sea,truck,import,strip,Northern Sun,,XLM,ABC,,,,
QNNV5159221,20,hazardous,full,light,deep_sea,rail,import,"washing, stuff",Northern Sun,,XLM,ABC,,,,
PIHN9243459,40,dry,full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
HPUF4798384,40,"dry, tank",full,light,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
TQRG2841186,20,"dry, tank",full,medium,deep_sea,rail,import,"washing, stuff",Northern Sun,,XLM,ABC,,,,
WRQB5256827,20,dry,full,medium,deep_sea,rail,import,stuff,Northern Sun,,XLM,ABC,,,,
GCGP8939342,40,dry,full,light,deep_sea,rail,import,"seal, customs",Northern Sun,,XLM,ABC,,,,
CTES4769825,40,"dry, hazardous",full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
JOYT7527861,40,"dry, reefer",full,medium,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
CBXC8192524,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
UKMM3533382,40,dry,full,light,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
PLRC9337511,40,dry,full,light,deep_sea,truck,import,customs,Northern Sun,,XLM,ABC,,,,
NNUM4298331,40,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
XEVK8846798,40,dry,empty,medium,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
HPRZ4541589,20,dry,empty,heavy,deep_sea,deep_sea,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
KKHG9865624,20,dry,full,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Northern Sun,,XLM,ABC,,,,
FVPC4988213,40,dry,full,medium,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
JCKI9134367,20,"dry, reefer",empty,heavy,deep_sea,deep_sea,waterside_transshipment,strip,Northern Sun,,XLM,ABC,,,,
UEAJ1926254,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,Northern Sun,,XLM,ABC,,,,
DOKY3734667,40,dry,full,light,deep_sea,rail,import,customs,Northern Sun,,XLM,ABC,,,,
NRUU6935337,20,dry,full,medium,deep_sea,rail,import,"washing, customs",Northern Sun,,XLM,ABC,,,,
MQSG4213886,20,"dry, hazardous",full,heavy,deep_sea,rail,import,,Northern Sun,,XLM,ABC,,,,
VTGX1881216,20,dry,full,light,deep_sea,truck,import,"seal, strip",Northern Sun,,XLM,ABC,,,,
RNDM9645268,20,"dry, reefer",full,medium,deep_sea,feeder,waterside_transshipment,,Northern Sun,,XLM,ABC,,,,
XSIC9817578,40,dry,full,light,deep_sea,rail,import,"washing, seal",Northern Sun,,XLM,ABC,,,,
XPLI7116177,40,dry,full,medium,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
LOBO5875346,20,dry,full,medium,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
QDUK3796211,40,"dry, reefer",full,heavy,deep_sea,rail,import,strip,Northern Sun,,XLM,ABC,,,,
CAMW1481886,20,dry,full,medium,deep_sea,truck,import,,Northern Sun,,XLM,ABC,,,,
OWQQ5396369,40,dry,full,medium,deep_sea,truck,import,seal,Northern Sun,,XLM,ABC,,,,
LTIT7714419,40,dry,full,medium,deep_sea,deep_sea,waterside_transshipment,"seal, strip, stuff",Northern Sun,,XLM,ABC,,,,
OHLJ3918148,40,dry,full,light,deep_sea,rail,import,washing,Northern Sun,,XLM,ABC,,,,
