id,size,type,status,weight,inbound_mode,outbound_mode,direction,service,input_vessel,input_vessel_carrier,input_vessel_liner,input_vessel_service,output_vessel,output_vessel_carrier,output_vessel_liner,output_vessel_service
SMYN7382565,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,KapitŠn's Stolz,,XLM,ABC
ZATC9651828,40,dry,full,light,rail,deep_sea,export,,,,,,KapitŠn's Stolz,,XLM,ABC
UJOH9613712,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,,,,KapitŠn's Stolz,,XLM,ABC
FDRC3493186,40,dry,full,light,rail,deep_sea,export,,,,,,KapitŠn's Stolz,,XLM,ABC
LXUJ8313137,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,KapitŠn's Stolz,,XLM,ABC
PLTJ5779792,40,dry,full,light,truck,deep_sea,export,washing,,,,,KapitŠn's Stolz,,XLM,ABC
DTKO4522347,40,dry,full,light,rail,deep_sea,export,,,,,,KapitŠn's Stolz,,XLM,ABC
WILA2577351,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,KapitŠn's Stolz,,XLM,ABC
DGLV5472478,40,dry,full,light,rail,deep_sea,export,,,,,,KapitŠn's Stolz,,XLM,ABC
FOVG7856545,40,reefer,full,light,rail,deep_sea,export,customs,,,,,KapitŠn's Stolz,,XLM,ABC
TLPC2977889,40,dry,full,light,truck,deep_sea,export,customs,,,,,KapitŠn's Stolz,,XLM,ABC
STFJ7797835,40,dry,full,light,rail,deep_sea,export,customs,,,,,KapitŠn's Stolz,,XLM,ABC
TXCP6121924,40,hazardous,full,light,deep_sea,deep_sea,waterside_transshipment,customs,,,,,KapitŠn's Stolz,,XLM,ABC
GVXV5361921,40,hazardous,empty,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
CEHO5468959,40,reefer,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
SJZA3195587,40,dry,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
IQCQ5337412,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
PCCE7371337,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
XAEM5374236,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
IMMD8943182,40,dry,full,light,deep_sea,feeder,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
QMFX5994113,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
GVLB1576133,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
QIPO8571526,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
VGHD1544385,40,reefer,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
CLTQ5583247,40,dry,empty,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
NAFJ8376344,40,dry,empty,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
XBGT1565383,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
OLIL8713295,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,KapitŠn's Stolz,,XLM,ABC,,,,
JTQK1385827,40,dry,empty,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
SOVM5655853,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
UCWL8189234,40,dry,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
DPSF4323699,40,dry,full,light,deep_sea,feeder,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
LIYI3996157,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
PPRI6558129,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
QPJA3915356,40,dry,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
HMVV5789343,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
TJES7985679,40,reefer,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
OZZS7195996,40,dry,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
USFU8538715,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
BATM4339734,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
TGGQ4238959,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
FRDQ2966931,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
DNJD5224999,40,dry,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
VXDR3148716,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
IENY2964651,40,tank,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
LTEL9811652,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
EZMG8169298,40,hazardous,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
NWLZ2522569,40,hazardous,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
HLVF9652147,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
TLQK5952538,40,tank,full,light,deep_sea,feeder,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
PSWL4926294,40,dry,empty,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
SFOL1763322,40,hazardous,empty,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
ZDGS4917128,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
FLNF1977481,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
GTHL3883429,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
MMML2141543,40,tank,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
PLPW1886853,40,reefer,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
PZGO7386462,40,dry,empty,light,deep_sea,truck,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
VBGK5878213,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
ZBMI7553882,40,dry,empty,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
PNFG4738229,40,dry,full,light,deep_sea,rail,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
PLVS2976511,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
XAEV6932655,40,dry,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
FIGV1611434,40,dry,full,light,deep_sea,feeder,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
WLPG6967337,40,reefer,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
GVRL4611332,40,hazardous,empty,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
YURH3151432,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
RKOF8233929,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
XIDQ6759813,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
OWYF9835281,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
AEYZ1848946,40,dry,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
NWHU6952652,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
JBZB8214942,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
LGPJ9473634,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
TCHT8142569,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
RBMS8376157,40,dry,full,light,deep_sea,rail,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
EQZT7974553,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
UDSX5283977,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
WBQN8462699,40,reefer,empty,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
UNLT1964596,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
KHEY1736712,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
UTQV3649369,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
NCCY9869492,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
AOQK1361454,40,dry,full,light,deep_sea,feeder,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
WWFK5298994,40,hazardous,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
EWZS8595469,40,reefer,full,light,deep_sea,rail,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
QAUP4214612,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
DYMY1612265,40,reefer,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
HGEA8772617,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
CNJF1572345,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
NUIW6779456,40,dry,full,light,deep_sea,feeder,waterside_transshipment,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
PYXQ4251656,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,KapitŠn's Stolz,,XLM,ABC,,,,
NHCL1688674,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
JYFY1573511,40,dry,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
CPPN6485344,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
INEL1381658,40,hazardous,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
YCCO5759364,40,dry,full,light,deep_sea,rail,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
JMJG8665391,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
TQYQ1967849,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
LYGL6429574,40,tank,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
FGWM3672349,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
ZFIR2339188,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
TDNI9741514,40,hazardous,full,light,deep_sea,feeder,waterside_transshipment,strip,KapitŠn's Stolz,,XLM,ABC,,,,
ATMH3465175,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
FEKS8239291,40,reefer,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
LHDQ3414947,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
JPIF9996974,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
VWGY2463114,40,dry,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
PGLJ7765346,40,hazardous,empty,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
KSNH6436926,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
YZJW8329732,40,dry,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
WSUO5684268,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
YFUN8266259,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
FNRK9412635,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
BLTV6561155,40,tank,empty,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
UABQ5458247,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
FINZ5726739,40,hazardous,full,light,deep_sea,truck,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
KRQX5193878,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
GSBP4524533,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
GNJN6379484,40,dry,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
LZHO4236645,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
YIWG7988451,40,dry,full,light,deep_sea,truck,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
SIMF9124363,40,hazardous,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
IWHQ5256434,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
BQTX9871677,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
IQIH5817542,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
OASC5912443,40,dry,empty,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
PKIP1699745,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
SZBZ5933925,40,hazardous,full,light,deep_sea,feeder,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
CBMU7999856,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
QGKS9894185,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
ECKY5666654,40,dry,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
MHFL4837777,40,reefer,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
YGOO4156856,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
IHAH3683892,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
BIRE9746197,40,dry,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
FSEN2112468,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
EHCR1637134,40,dry,empty,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
XNPD2729587,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
GMHE1124336,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
DHEO8153258,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
INAN7913384,40,dry,empty,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
UVQH5437964,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
BIHL7981527,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
RDMP2276733,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
DONN3588823,40,hazardous,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
DYSY8239873,40,dry,full,light,deep_sea,feeder,waterside_transshipment,seal,KapitŠn's Stolz,,XLM,ABC,,,,
DXDF7554794,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
FCLK7953731,40,reefer,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
UEHH4319946,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
ZZMR1387892,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
LKLO8815615,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
IIMT4518717,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
PLDD8479587,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
QQIH4246356,40,dry,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
BZAZ7477212,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
ACTP4341375,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
GELE8992344,40,reefer,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
SXPN2651814,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
JVPB9951186,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
ZKQR7153212,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
ITEO6458317,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
RHDF6793176,40,dry,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
REGI1483528,40,dry,full,light,deep_sea,feeder,waterside_transshipment,strip,KapitŠn's Stolz,,XLM,ABC,,,,
TNSS9286859,40,dry,full,light,deep_sea,rail,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
IKDU4395197,40,dry,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
XEQB5257119,40,reefer,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
TTGV4519217,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
YKCC3797592,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
JGLC6561141,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
UQYA2368428,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
MHJH2352852,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,KapitŠn's Stolz,,XLM,ABC,,,,
EGGO5148579,40,dry,empty,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
OUBY1554743,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
WEYE9468597,40,reefer,full,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
PDDD6639247,40,dry,full,light,deep_sea,truck,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
WNXZ1382383,40,reefer,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
CDLE7433575,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
NGQN5922885,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
HPVH5344129,40,hazardous,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
FEKJ3447638,40,dry,empty,light,deep_sea,truck,import,,KapitŠn's Stolz,,XLM,ABC,,,,
DAUL8699343,40,dry,full,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
YWDI1281929,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
OAHE2991486,40,hazardous,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
CQAV4229455,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
BVPO5723713,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
ARCP7298482,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
NSSD4277973,40,hazardous,full,light,deep_sea,truck,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
FLAM1282538,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
MUYX7988557,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
LCWF5333555,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
BFML8536924,40,dry,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
KJLJ7569245,40,hazardous,empty,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
IIUH7635538,40,reefer,empty,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
VJYE1686296,40,reefer,full,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
CLVG3214878,40,dry,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
EBTV1939583,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
EMEL8936836,40,dry,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
WVDS6561292,40,dry,empty,light,deep_sea,rail,import,strip,KapitŠn's Stolz,,XLM,ABC,,,,
USGX5813435,40,hazardous,full,light,deep_sea,rail,import,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
DMJJ8654378,40,dry,empty,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
HLTR5556243,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
KOGU7737136,40,reefer,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
XNBL5386629,40,dry,empty,light,deep_sea,feeder,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
CKUD6672333,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
DJGN6262215,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
JISY5339819,40,dry,full,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
EYLP6635362,40,dry,empty,light,deep_sea,rail,import,seal,KapitŠn's Stolz,,XLM,ABC,,,,
YAGL5886412,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,stuff,KapitŠn's Stolz,,XLM,ABC,,,,
YDJO5313292,40,reefer,full,light,deep_sea,truck,import,customs,KapitŠn's Stolz,,XLM,ABC,,,,
GASN2489453,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,KapitŠn's Stolz,,XLM,ABC,,,,
FIMY3183317,40,reefer,full,light,deep_sea,deep_sea,waterside_transshipment,customs,KapitŠn's Stolz,,XLM,ABC,,,,
OSRH7866913,40,dry,full,light,deep_sea,rail,import,,KapitŠn's Stolz,,XLM,ABC,,,,
IZDJ7865548,40,dry,full,light,deep_sea,rail,import,washing,KapitŠn's Stolz,,XLM,ABC,,,,
XVPG1372158,40,dry,full,light,truck,deep_sea,export,customs,,,,,CoralWind,,MSC,NUX1
OSUR9421462,40,dry,empty,light,truck,deep_sea,export,customs,,,,,CoralWind,,MSC,NUX1
IMKQ4174871,40,reefer,full,light,rail,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
OZYR5474467,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,CoralWind,,MSC,NUX1
IZRA8991715,40,hazardous,full,light,rail,deep_sea,export,strip,,,,,CoralWind,,MSC,NUX1
CTKN6367644,40,tank,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,CoralWind,,MSC,NUX1
BBMO7288618,40,dry,empty,light,truck,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
IYAV9213556,40,dry,full,light,rail,deep_sea,export,strip,,,,,CoralWind,,MSC,NUX1
GSRZ9842373,40,dry,empty,light,rail,deep_sea,export,washing,,,,,CoralWind,,MSC,NUX1
AFWD2664624,40,dry,empty,light,rail,deep_sea,export,strip,,,,,CoralWind,,MSC,NUX1
UWJW9594298,40,dry,full,light,rail,deep_sea,export,customs,,,,,CoralWind,,MSC,NUX1
LHVP9985897,40,dry,full,light,feeder,deep_sea,waterside_transshipment,washing,,,,,CoralWind,,MSC,NUX1
SBQJ9992939,40,dry,empty,light,deep_sea,deep_sea,waterside_transshipment,washing,,,,,CoralWind,,MSC,NUX1
UDAL9573442,40,hazardous,full,light,rail,deep_sea,export,washing,,,,,CoralWind,,MSC,NUX1
VLGO8344298,40,dry,full,light,rail,deep_sea,export,customs,,,,,CoralWind,,MSC,NUX1
GRMM6972268,40,reefer,full,light,truck,deep_sea,export,stuff,,,,,CoralWind,,MSC,NUX1
GTQC2371355,40,dry,full,light,truck,deep_sea,export,washing,,,,,CoralWind,,MSC,NUX1
WWLP7718595,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,,,,,,CoralWind,,MSC,NUX1
WSOV5169389,40,dry,full,light,rail,deep_sea,export,washing,,,,,CoralWind,,MSC,NUX1
IFQY6929375,40,dry,full,light,rail,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
CMYS1432834,40,hazardous,full,light,rail,deep_sea,export,seal,,,,,CoralWind,,MSC,NUX1
IOJU9411183,40,dry,full,light,rail,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
TZBZ8489112,40,dry,full,light,rail,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
DWEK4316158,40,dry,full,light,truck,deep_sea,export,,,,,,CoralWind,,MSC,NUX1
ATGQ9197844,40,dry,full,light,rail,deep_sea,export,stuff,,,,,CoralWind,,MSC,NUX1
EMFU6742439,40,dry,full,light,deep_sea,deep_sea,waterside_transshipment,strip,,,,,CoralWind,,MSC,NUX1
